roll_id,chamber,name,bioguide,party,vote,biden_position
h237-2023,house,Eric Sorensen,S001225,Democrat,support,support
h237-2023,house,Andrea Salinas,S001226,Democrat,support,support
h237-2023,house,Tom Tiffany,T000165,Republican,support,support
h237-2023,house,Bennie Thompson,T000193,Democrat,oppose,support
h237-2023,house,Mike Thompson,T000460,Democrat,support,support
h237-2023,house,Glenn Thompson,T000467,Republican,support,support
h237-2023,house,Dina Titus,T000468,Democrat,support,support
h237-2023,house,Paul Tonko,T000469,Democrat,oppose,support
h237-2023,house,Mark Takano,T000472,Democrat,oppose,support
h237-2023,house,Norma Torres,T000474,Democrat,support,support
h237-2023,house,Claudia Tenney,T000478,Republican,support,support
h237-2023,house,William Timmons,T000480,Republican,support,support
h237-2023,house,Rashida Tlaib,T000481,Democrat,oppose,support
h237-2023,house,Lori Trahan,T000482,Democrat,oppose,support
h237-2023,house,David Trone,T000483,Democrat,oppose,support
h237-2023,house,Ritchie Torres,T000486,Democrat,oppose,support
h237-2023,house,Jill Tokuda,T000487,Democrat,oppose,support
h237-2023,house,Shri Thanedar,T000488,Democrat,oppose,support
h237-2023,house,Lauren Underwood,U000040,Democrat,oppose,support
h237-2023,house,Nydia Velázquez,V000081,Democrat,oppose,support
h237-2023,house,David Valadao,V000129,Republican,support,support
h237-2023,house,Marc Veasey,V000131,Democrat,oppose,support
h237-2023,house,Jeff Van Drew,V000133,Republican,support,support
h237-2023,house,Beth Van Duyne,V000134,Republican,support,support
h237-2023,house,Derrick Van Orden,V000135,Republican,support,support
h237-2023,house,Gabe Vasquez,V000136,Democrat,support,support
h237-2023,house,Maxine Waters,W000187,Democrat,oppose,support
h237-2023,house,Nikema Williams,W000788,Democrat,oppose,support
h237-2023,house,Joe Wilson,W000795,Republican,support,support
h237-2023,house,Debbie Wasserman Schultz,W000797,Democrat,oppose,support
h237-2023,house,Tim Walberg,W000798,Republican,support,support
h237-2023,house,Rob Wittman,W000804,Republican,support,support
h237-2023,house,Daniel Webster,W000806,Republican,support,support
h237-2023,house,Frederica Wilson,W000808,Democrat,oppose,support
h237-2023,house,Steve Womack,W000809,Republican,support,support
h237-2023,house,Ann Wagner,W000812,Republican,support,support
h237-2023,house,Randy Weber,W000814,Republican,support,support
h237-2023,house,Brad Wenstrup,W000815,Republican,support,support
h237-2023,house,Roger Williams,W000816,Republican,support,support
h237-2023,house,Bruce Westerman,W000821,Republican,support,support
h237-2023,house,Bonnie Watson Coleman,W000822,Democrat,oppose,support
h237-2023,house,Mike Waltz,W000823,Republican,support,support
h237-2023,house,Jennifer Wexton,W000825,Democrat,support,support
h237-2023,house,Susan Wild,W000826,Democrat,support,support
h237-2023,house,Brandon Williams,W000828,Republican,support,support
h237-2023,house,Rudy Yakym,Y000067,Republican,support,support
h237-2023,house,Ryan Zinke,Z000018,Republican,support,support
h243-2023,house,Robert Aderholt,A000055,Republican,support,support
h243-2023,house,Jake Auchincloss,A000148,Democrat,support,support
h243-2023,house,Mark Amodei,A000369,Republican,support,support
h243-2023,house,Alma Adams,A000370,Democrat,support,support
h243-2023,house,Pete Aguilar,A000371,Democrat,support,support
h243-2023,house,Rick Allen,A000372,Republican,support,support
h243-2023,house,Jodey Arrington,A000375,Republican,support,support
h243-2023,house,Colin Allred,A000376,Democrat,support,support
h243-2023,house,Kelly Armstrong,A000377,Republican,support,support
h243-2023,house,Mark Alford,A000379,Republican,oppose,support
h243-2023,house,Sanford Bishop,B000490,Democrat,support,support
h243-2023,house,Earl Blumenauer,B000574,Democrat,support,support
h243-2023,house,Cliff Bentz,B000668,Republican,support,support
h243-2023,house,Stephanie Bice,B000740,Republican,support,support
h243-2023,house,Jamaal Bowman,B001223,Democrat,oppose,support
h243-2023,house,Cori Bush,B001224,Democrat,oppose,support
h243-2023,house,Michael Burgess,B001248,Republican,support,support
h243-2023,house,Gus Bilirakis,B001257,Republican,support,support
h243-2023,house,Vern Buchanan,B001260,Republican,oppose,support
h243-2023,house,Larry Bucshon,B001275,Republican,support,support
h243-2023,house,Suzanne Bonamici,B001278,Democrat,oppose,support
h243-2023,house,Joyce Beatty,B001281,Democrat,support,support
h243-2023,house,Andy Barr,B001282,Republican,support,support
h243-2023,house,Julia Brownley,B001285,Democrat,support,support
h243-2023,house,Ami Bera,B001287,Democrat,support,support
h243-2023,house,Brian Babin,B001291,Republican,support,support
h243-2023,house,Don Beyer,B001292,Democrat,support,support
h243-2023,house,Mike Bost,B001295,Republican,oppose,support
h243-2023,house,Brendan Boyle,B001296,Democrat,support,support
h243-2023,house,Ken Buck,B001297,Republican,oppose,support
h243-2023,house,Don Bacon,B001298,Republican,support,support
h243-2023,house,Nanette Barragán,B001300,Democrat,oppose,support
h243-2023,house,Jack Bergman,B001301,Republican,support,support
h243-2023,house,Andy Biggs,B001302,Republican,oppose,support
h243-2023,house,Lisa Blunt Rochester,B001303,Democrat,support,support
h243-2023,house,Troy Balderson,B001306,Republican,support,support
h243-2023,house,Jim Baird,B001307,Republican,support,support
h243-2023,house,Tim Burchett,B001309,Republican,oppose,support
h243-2023,house,Dan Bishop,B001311,Republican,oppose,support
h243-2023,house,Shontel Brown,B001313,Democrat,support,support
h243-2023,house,Aaron Bean,B001314,Republican,support,support
h243-2023,house,Nikki Budzinski,B001315,Democrat,support,support
h243-2023,house,Eric Burlison,B001316,Republican,oppose,support
h243-2023,house,Josh Brecheen,B001317,Republican,oppose,support
h243-2023,house,Becca Balint,B001318,Democrat,support,support
h243-2023,house,Ken Calvert,C000059,Republican,support,support
h243-2023,house,Jim Clyburn,C000537,Democrat,support,support
h243-2023,house,Kat Cammack,C001039,Republican,oppose,support
h243-2023,house,Buddy Carter,C001051,Republican,oppose,support
h243-2023,house,Tom Cole,C001053,Republican,support,support
h243-2023,house,Jerry Carl,C001054,Republican,support,support
h243-2023,house,Ed Case,C001055,Democrat,support,support
h243-2023,house,Jim Costa,C001059,Democrat,support,support
h243-2023,house,Emanuel Cleaver,C001061,Democrat,support,support
h243-2023,house,Henry Cuellar,C001063,Democrat,support,support
h243-2023,house,Kathy Castor,C001066,Democrat,support,support
h243-2023,house,Yvette Clarke,C001067,Democrat,oppose,support
h243-2023,house,Steve Cohen,C001068,Democrat,support,support
h243-2023,house,Joe Courtney,C001069,Democrat,support,support
h243-2023,house,André Carson,C001072,Democrat,support,support
h243-2023,house,Gerry Connolly,C001078,Democrat,oppose,support
h243-2023,house,Judy Chu,C001080,Democrat,oppose,support
h243-2023,house,Rick Crawford,C001087,Republican,support,support
h243-2023,house,Matt Cartwright,C001090,Democrat,support,support
h243-2023,house,Joaquin Castro,C001091,Democrat,oppose,support
h243-2023,house,Tony Cárdenas,C001097,Democrat,support,support
h243-2023,house,Katherine Clark,C001101,Democrat,support,support
h243-2023,house,John Carter,C001103,Republican,support,support
